id,artist,md5,phash,width,height,mimetype,rating,split,path
5291907,kotorai,b10a62f8872775ab601f9b08a47b5a0b,11667343101521097784,1200.0,849.0,image/png,general,train,curated\train\5291907.png
5291901,kotorai,7d2f521bb0202bf56e6b882687a52532,15775274055220098203,1200.0,811.0,image/png,general,train,curated\train\5291901.png
5291898,kotorai,d3fef714083a7470b1356ddd3f679515,14376222103687570769,1200.0,871.0,image/png,general,train,curated\train\5291898.png
5291897,kotorai,eb2a2ab2410a441b96083cd7e9de3f6e,14682075716442186790,894.0,1200.0,image/png,general,train,curated\train\5291897.png
5291705,kotorai,95c82328e06589de0d0d2547ae862dec,16845031857552525004,1500.0,1500.0,image/jpeg,general,train,curated\train\5291705.png
5284883,kotorai,ac00fb0d6c210096ccabd50afee1d493,13601934360600629296,1500.0,1179.0,image/jpeg,general,train,curated\train\5284883.png
5267712,kotorai,df875a35d485c2ac915bac7044637e23,14503545332070745398,1500.0,1564.0,image/jpeg,general,train,curated\train\5267712.png
5265652,kotorai,6656d26622ed9f2a1830ba23d876cd4b,10646824247466158535,1200.0,1345.0,image/jpeg,general,train,curated\train\5265652.png
5261140,kotorai,c8ba5a70a456d524a3a8333426962f6b,16655676754381006178,1500.0,1194.0,image/jpeg,general,train,curated\train\5261140.png
5261129,kotorai,fe4fc83686d0a6d0fb74e20f426b8e7c,16478551535757367740,1500.0,1048.0,image/jpeg,general,train,curated\train\5261129.png
5250856,kotorai,c77f88aea7a9c8809f3c8ca1bbf172a5,16796621860143706774,1500.0,1331.0,image/jpeg,general,train,curated\train\5250856.png
5239722,kotorai,4dcf94676bd3880963d61d8b1ed7bf36,14163041799163438577,1500.0,1365.0,image/jpeg,general,train,curated\train\5239722.png
5239720,kotorai,dc74be71c326229b4d172c3c8bf6871a,16471571806121259469,1500.0,1219.0,image/jpeg,general,train,curated\train\5239720.png
5286611,marimo_tarou,d1b8c81fe24c2c66a9a18166db1eb92f,12668675473147472308,1256.0,1772.0,image/jpeg,general,train,curated\train\5286611.png
5317593,no-kan,dba1006380c74e7905e635864b8df93a,9483242078483771584,1448.0,2048.0,image/jpeg,general,train,curated\train\5317593.png
5265524,no-kan,5576d7d724d92929fd335c21121267c1,13327438521623959815,2829.0,2000.0,image/jpeg,general,train,curated\train\5265524.png
5265516,no-kan,7d2fb70aab33f4c920ffbe79c57b7055,14598318594843511963,2480.0,1669.0,image/jpeg,general,train,curated\train\5265516.png
5265507,no-kan,f1ce5e517aa1e0be542d580a7db9c0bd,17033860952142037895,2000.0,3293.0,image/jpeg,general,train,curated\train\5265507.png
5240157,no-kan,54a0d12773ff60a4de27086d26e846e5,13172565098467712306,2000.0,2000.0,image/jpeg,general,train,curated\train\5240157.png
5266576,steve_zheng,2b4c2e96e701b20f13b5e44a5468c116,16497686965112279245,1872.0,1887.0,image/jpeg,general,train,curated\train\5266576.png
5292304,hasu_(velicia),57cd70714303698d233bdde56dac2b95,17353860084508406416,1920.0,1080.0,image/jpeg,general,train,curated\train\5292304.png
5292295,hasu_(velicia),230f59f0285a319561079184fa848e4d,16253886410617628550,2227.0,2000.0,image/jpeg,general,train,curated\train\5292295.png
5292201,hasu_(velicia),0b419e135285ece622ba5f457bab2bf7,17538614087508095266,3800.0,2480.0,image/jpeg,general,train,curated\train\5292201.png
5292128,hasu_(velicia),a083dbb7bd42db98c48bc50e3df3c53c,16516554242760939203,950.0,1200.0,image/jpeg,general,train,curated\train\5292128.png
5292111,hasu_(velicia),4e41065a7eba6b29e50207566131bb6a,18345526098103771990,1195.0,2000.0,image/jpeg,general,train,curated\train\5292111.png
5292102,hasu_(velicia),0b4ec3fddb9606f56961af9f9551e97b,18063319245761843767,1200.0,1200.0,image/jpeg,general,train,curated\train\5292102.png
5292098,hasu_(velicia),a4d52a8805e0829f9b385b81da29d27d,16350825359922797420,2000.0,1379.0,image/jpeg,general,train,curated\train\5292098.png
5292096,hasu_(velicia),ab43f2243390b41e42c5a5ee21f6ac7b,12219614957755931403,1500.0,1848.0,image/jpeg,general,train,curated\train\5292096.png
5292093,hasu_(velicia),28611b9938c1612ff6e912581399b97e,12307372911232752871,1400.0,1423.0,image/jpeg,general,train,curated\train\5292093.png
5292079,hasu_(velicia),1a9a7ca9354c2783cdc356977f583806,12842453237564479798,1125.0,1500.0,image/jpeg,general,train,curated\train\5292079.png
5292076,hasu_(velicia),fd409d05c06bfb3f721708007cb4abe2,16912588128041355527,1600.0,1480.0,image/jpeg,general,train,curated\train\5292076.png
5292067,hasu_(velicia),5b965b1a32b512c3498f93e7a41207f5,18038189361347454247,1200.0,1100.0,image/jpeg,general,train,curated\train\5292067.png
5256532,folks_(nabokof),c3e5a1e8262236d4e5dd8f8fa19ce79c,16268801527980247966,750.0,1000.0,image/jpeg,general,train,curated\train\5256532.png
5256518,folks_(nabokof),3c265cba3021c7536d4b31d0090703d6,16819089311841853786,660.0,1000.0,image/jpeg,general,train,curated\train\5256518.png
5256514,folks_(nabokof),47f7c014793d59927bd404a54b3d6e69,12666516054334479131,750.0,1000.0,image/jpeg,general,train,curated\train\5256514.png
5256512,folks_(nabokof),01c6b566ac713dc9e1406ed31f847a92,13466303954195194307,750.0,1000.0,image/jpeg,general,train,curated\train\5256512.png
5256443,folks_(nabokof),9a08519f0980600f4ce7c7ca00269fb9,15714078279107254552,750.0,1000.0,image/jpeg,general,train,curated\train\5256443.png
5256441,folks_(nabokof),cb536fdda75156cdf74f7a8597674b22,12297947214488353145,1000.0,1000.0,image/jpeg,general,train,curated\train\5256441.png
5357347,ddolbang,08b5ed1da158750fe6fbf13a26a66eb1,13673535237537581349,1400.0,1692.0,image/png,general,train,curated\train\5357347.png
5357346,ddolbang,6a0d846c7e27afe595d20082d846ea03,11441515354702375213,1400.0,1692.0,image/png,general,train,curated\train\5357346.png
5357031,ddolbang,5989e2ce5dfb81d0f0f4feed0b310996,14747368168825951123,2156.0,2600.0,image/png,general,train,curated\train\5357031.png
5341127,ddolbang,445ceb7144fc1a2b727d23bd24cfada7,16549142680238056402,1614.0,1928.0,image/png,general,train,curated\train\5341127.png
5333440,ddolbang,985ff631b93bf65cdc75db335e78fd1c,17549843012290631314,1554.0,2112.0,image/jpeg,general,train,curated\train\5333440.png
5329530,ddolbang,fb33ed716d7ec56247b357b76eb42dfa,14665326265993173316,2938.0,1992.0,image/png,general,train,curated\train\5329530.png
5287186,ddolbang,46f0f06b2f54b4314085b40927d8f926,11591196486707232997,2368.0,1996.0,image/png,general,train,curated\train\5287186.png
5268949,ddolbang,08415ff1d87e3ea02dc8baa7149dbf23,12004386147132874291,2290.0,2564.0,image/png,general,train,curated\train\5268949.png
5253877,ddolbang,866a2626842eeccf3ef73ec56e7a80fb,10851820666376537689,1523.0,1121.0,image/png,general,train,curated\train\5253877.png
5245421,ddolbang,1046521ac6991eb415d8270cc0faad32,16544420266064556682,1621.0,1672.0,image/png,general,train,curated\train\5245421.png
5244800,ddolbang,f6be58b1b6b58c2316a82353e47de1ca,9285985252012801042,4068.0,3154.0,image/jpeg,general,train,curated\train\5244800.png
5322347,huacai,8e3a4ad7692f30e672d528d64542df10,14901040249226767630,1444.0,2048.0,image/jpeg,general,train,curated\train\5322347.png
5236232,skaphel,f5e8fe12e77c27b546ac8f9b06ab4d29,16852633920550527646,633.0,890.0,image/png,general,train,curated\train\5236232.png
5318633,uxco0,6fb99470ce857f45eb7d4079a32045b4,10693530705009042225,1448.0,2048.0,image/jpeg,general,train,curated\train\5318633.png
5300002,uxco0,7fb922a11847a0e32a44a1b3be11b933,18225715783562953904,1032.0,1457.0,image/jpeg,general,train,curated\train\5300002.png
5273003,uxco0,e4cd70a215979ada60c39bf0aad5760e,16900324658827437547,1037.0,1457.0,image/jpeg,general,train,curated\train\5273003.png
5255819,uxco0,e6bbbc4e5656f1a5da1192487b8901ac,16841987755948301724,1037.0,1457.0,image/jpeg,general,train,curated\train\5255819.png
5249215,ebm7-5,a81c5070bb42fdb1eb10b218bd66c0f4,16094513300421642891,690.0,963.0,image/jpeg,general,train,curated\train\5249215.png
5330772,kuroda_(kuro_yyy),3a6b0c76138b4458e9645bcdb280adec,10366138609147022216,713.0,1200.0,image/png,general,train,curated\train\5330772.png
5312129,magui3,6a174e982e0f1acfa4823b6d6b9259d8,16545831859039805739,1311.0,2034.0,image/png,general,train,curated\train\5312129.png
5301596,magui3,7b4664d38dbc03c9d660a0e4e91af3c8,13453591388627955230,1313.0,2029.0,image/png,general,train,curated\train\5301596.png
5284206,cioccolatodorima,94b01103255fab21b13e11163572fb9a,12077585417552056531,1001.0,1000.0,image/jpeg,general,train,curated\train\5284206.png
5272620,cioccolatodorima,f46e3ce5117c1000645cc92987ff9ac6,10100931262878713077,983.0,802.0,image/jpeg,general,train,curated\train\5272620.png
5317037,kakeru_(artist),292f316095575447ef5b86ee4aec2b73,13673525297590881735,2100.0,2200.0,image/png,general,train,curated\train\5317037.png
5269096,natsu_mikan_(level9),223594a0532d4995e8ef14ed18313b00,17776132090822365072,1725.0,2461.0,image/jpeg,general,train,curated\train\5269096.png
5269093,natsu_mikan_(level9),bb80f131ba59f428890d3b9623ed7e6b,14856870020135887795,1750.0,2478.0,image/jpeg,general,train,curated\train\5269093.png
5251386,natsu_mikan_(level9),131f0eaabf10e347b7c196b4ca0611db,13593635610581283531,1511.0,1400.0,image/jpeg,general,train,curated\train\5251386.png
5251384,natsu_mikan_(level9),a5c9a5491facbbe333e3ff7532a2d19b,13597716941959476273,986.0,1094.0,image/jpeg,general,train,curated\train\5251384.png
5247081,d_tomoki,81a744fbace7d4bb3bfa8f441e2dfbf1,10670550861874632432,4132.0,3723.0,image/jpeg,general,train,curated\train\5247081.png
5247067,d_tomoki,705aefb6f1f4d15503902424748866fc,10630349532693619043,2480.0,3508.0,image/jpeg,general,train,curated\train\5247067.png
5247066,d_tomoki,f1b3e27f8a42a1aa66d16f9b70b4d765,15155270889251529017,2222.0,3508.0,image/jpeg,general,train,curated\train\5247066.png
5247059,d_tomoki,20a6faa7231d3251b818e3c5043fd0ef,13183938828109928704,2624.0,3429.0,image/jpeg,general,train,curated\train\5247059.png
5247054,d_tomoki,382dbf71f96c93e02ca0c7a83bd67fb8,17493111227785102328,5926.0,3508.0,image/jpeg,general,train,curated\train\5247054.png
5245816,d_tomoki,46ef30091aeeed08e865a616be7d4703,11609746008672149872,2480.0,3357.0,image/jpeg,general,train,curated\train\5245816.png
5245815,d_tomoki,fc315df698672da9a647167217e71fa0,12362289088228999361,2480.0,4327.0,image/jpeg,general,train,curated\train\5245815.png
5245813,d_tomoki,b6a3be34a61437f7a4e2a9e500dfb7f7,18209198141835174204,2480.0,3508.0,image/jpeg,general,train,curated\train\5245813.png
5245789,d_tomoki,2429e3bda86997f454b7873fdee7f317,10617900427644869133,2590.0,4268.0,image/jpeg,general,train,curated\train\5245789.png
5245745,d_tomoki,b81cb7182020c4bdfc912cad4364d693,16495306846816494127,2480.0,3508.0,image/jpeg,general,train,curated\train\5245745.png
5273844,despair_sauce,6ba4adfe936d0ce58dfcdb2d5630df7c,16728504119672935986,1400.0,1600.0,image/png,general,train,curated\train\5273844.png
5354334,mauve,adfcf314d86707e378d5af034b2efc7b,16332171500157030541,780.0,1022.0,image/jpeg,general,train,curated\train\5354334.png
5316460,mauve,47c2b5e11007575e1eb48b09f055cab8,11642824162806236732,780.0,1022.0,image/jpeg,general,train,curated\train\5316460.png
5302655,mauve,649ec9febf46885e0115e2559a2a4bcc,10292123743122872845,1500.0,1051.0,image/jpeg,general,train,curated\train\5302655.png
5294599,mauve,2f2a1580a1ebc9035c81db85ec77fad6,17280430855462096015,700.0,809.0,image/jpeg,general,train,curated\train\5294599.png
5266342,mauve,a2905e1734308119836e63031a8a024e,14560054403657611905,660.0,976.0,image/jpeg,general,train,curated\train\5266342.png
5237081,mauve,c44b4313477212615347453f2c8605ab,13449375525667116221,760.0,1185.0,image/jpeg,general,train,curated\train\5237081.png
5298340,bojue_(hakus_1128),7b07c10ba3091ee926779d3e234511de,12297771086314383145,1234.0,1726.0,image/jpeg,general,train,curated\train\5298340.png
5266448,moai_(aoh),28de12dfea319e4855987a989c1aab8c,13303599629081802531,525.0,840.0,image/jpeg,general,train,curated\train\5266448.png
5269470,chien_chih_kang,eb5c240bbbe9715446d19d50cbd26236,10787586622923623740,684.0,968.0,image/jpeg,general,train,curated\train\5269470.png
5237540,chien_chih_kang,f7827a54db703ddff45963a67b9ea6b5,15410802439029680297,1231.0,988.0,image/jpeg,general,train,curated\train\5237540.png
5264351,koshimizu_takayuki,2b0aa5f4624b19b23293bd69b9298adb,10896082830938548778,1024.0,768.0,image/jpeg,general,train,curated\train\5264351.png
5264311,koshimizu_takayuki,7e269e2f1269f050adb63b05295b8b38,9330456508108193786,1024.0,768.0,image/jpeg,general,train,curated\train\5264311.png
5261322,koshimizu_takayuki,a9e76c915d1171e7aee1680aefb3af2b,12403379388807766774,1024.0,768.0,image/jpeg,general,train,curated\train\5261322.png
5332282,toraneko,4d1c151b68dd0eaa69137ff47d0c0b40,15683479330526503577,1157.0,1637.0,image/png,general,train,curated\train\5332282.png
5320989,alkemanubis,09ad1ed7789cad4a6b0d4c856018049e,11234401724583699601,1200.0,1747.0,image/png,general,train,curated\train\5320989.png
5317699,youmicitrustea,1eee864ac74a844c93172efce6a9e0e8,18219818396716394711,1244.0,880.0,image/jpeg,general,train,curated\train\5317699.png
5343003,saboten92,249e7846721e3650d361895af68ec515,10206941645389864929,2471.0,2142.0,image/png,general,train,curated\train\5343003.png
5342997,saboten92,881ada1c5075b376489d0213d17cae9a,10826776304057202963,1668.0,2224.0,image/png,general,train,curated\train\5342997.png
5342993,saboten92,591d21c15d6231d700545e59ae0434bb,9918875718136535091,2560.0,1440.0,image/png,general,train,curated\train\5342993.png
5342823,saboten92,ce53dfe381db8339ee624e9a8e425c39,18357143571088892768,1668.0,2224.0,image/png,general,train,curated\train\5342823.png
5342813,saboten92,1ff455763699add147b35a0d875a8525,17213323832860633417,1577.0,2129.0,image/png,general,train,curated\train\5342813.png
5342811,saboten92,3fc8d32a7e48efa1c6e253d5eb633fb2,12387547185885842543,1440.0,2560.0,image/png,general,train,curated\train\5342811.png
5342804,saboten92,f8d68360fd91f87819490a3c6fec6bcb,15090844631498245245,1440.0,2560.0,image/png,general,train,curated\train\5342804.png
5342787,saboten92,41f0b7f77115012116c6ff639cb9343b,14616922726521439680,3700.0,2224.0,image/jpeg,general,train,curated\train\5342787.png
5340653,saboten92,1e967aa3acca0e6394deb333796251c5,17280489148588580965,1668.0,1976.0,image/jpeg,general,train,curated\train\5340653.png
5340637,saboten92,6ba50c88650b5b61a6a90c9474d22416,12939825123974664467,2224.0,1668.0,image/jpeg,general,train,curated\train\5340637.png
5340630,saboten92,b52d2348c1e0f3b2422dbab2481d939c,16362017159024513790,2224.0,1251.0,image/jpeg,general,train,curated\train\5340630.png
5340577,saboten92,2a7524e891b95d49c8386178ab214c9b,14902669984409563151,1161.0,862.0,image/jpeg,general,train,curated\train\5340577.png
5340576,saboten92,ad90c483f093c5b87e8271aa0be03df9,14083081956611258841,1920.0,1080.0,image/jpeg,general,train,curated\train\5340576.png
5340561,saboten92,a72ac54e7461cb574c5fd166d5df9b30,17189321760155143057,1588.0,1454.0,image/jpeg,general,train,curated\train\5340561.png
5340560,saboten92,f8b038ba70af33aa943da0d5e736e316,16997546537209619493,1668.0,2026.0,image/jpeg,general,train,curated\train\5340560.png
5340552,saboten92,1d93e74bd64f86bcc078d0fcf94b91f4,13385487122868199558,2202.0,2224.0,image/jpeg,general,train,curated\train\5340552.png
5340333,saboten92,76e6526e4e304b941c397cd55d47be5f,12444629179874885736,1668.0,1836.0,image/jpeg,general,train,curated\train\5340333.png
5340273,saboten92,ec3d40cc3030c7ac79b191650cf414f8,13740121266836343168,1668.0,2224.0,image/jpeg,general,train,curated\train\5340273.png
5340263,saboten92,ccfabdc0320fc92b7b96c03954f0a11f,12677335602446165092,1668.0,2224.0,image/jpeg,general,train,curated\train\5340263.png
5339341,saboten92,35abe122f46f876c0fa99edcc7c524b6,11936430488525396151,2224.0,1668.0,image/jpeg,general,train,curated\train\5339341.png
5339340,saboten92,a5fca922fe842f8ce49511b33735282f,11962643476943322976,2224.0,1668.0,image/jpeg,general,train,curated\train\5339340.png
5339336,saboten92,57190ba642e396728f5ce3aecd096147,13816506275177219270,1668.0,2224.0,image/png,general,train,curated\train\5339336.png
5339318,saboten92,3960ace583ee0cee99bdbbbc9311469d,13485224425403153369,1590.0,1926.0,image/jpeg,general,train,curated\train\5339318.png
5339309,saboten92,9bfc7bc07ba3a6a9b228346c9659012a,17107098643181787285,1668.0,2224.0,image/jpeg,general,train,curated\train\5339309.png
5339261,saboten92,c1ecee2dde2dfd4969d33d2e84bb1de9,17263465900584867899,1668.0,2224.0,image/jpeg,general,train,curated\train\5339261.png
5339248,saboten92,07e5317ae0caecc50eea9772292a24c2,17926470174518169121,1668.0,2300.0,image/jpeg,general,train,curated\train\5339248.png
5339242,saboten92,68492b908a016975169995f0447ee404,16890219963378906517,1486.0,2224.0,image/jpeg,general,train,curated\train\5339242.png
5339235,saboten92,a7a8d998586e6a4c174e49a7e6fd61ec,13590954073860654876,1225.0,2224.0,image/jpeg,general,train,curated\train\5339235.png
5339232,saboten92,9b4e032a1b11d6c0c09b8565d9bf1b98,16823369863013685362,1668.0,2224.0,image/jpeg,general,train,curated\train\5339232.png
5339209,saboten92,497324aa49248f6539a4c7c452594017,13521185767961749124,1668.0,1673.0,image/jpeg,general,train,curated\train\5339209.png
5339201,saboten92,7609b642f02876814a16e6bfc0afcc07,13740785255972325576,1221.0,1575.0,image/jpeg,general,train,curated\train\5339201.png
5339098,saboten92,e9ac818d505c7226ed060585c30a4647,13327458908325826361,1668.0,2224.0,image/jpeg,general,train,curated\train\5339098.png
5339093,saboten92,f031db2444880fe15bb04d7375499573,16329356897075775946,1485.0,1749.0,image/jpeg,general,train,curated\train\5339093.png
5330360,monbetsu_kuniharu,d027ab36f80fbe1413a788820d0bafb7,18084826332155613213,729.0,1032.0,image/jpeg,general,train,curated\train\5330360.png
5314012,monbetsu_kuniharu,ea5a42ed75efd54f3965dee63eb5e4bc,14188269363083013984,729.0,1032.0,image/jpeg,general,train,curated\train\5314012.png
5291691,monbetsu_kuniharu,cddd8bdf6cfa9ec2030a354f40c6d8ed,12963321912023345716,729.0,729.0,image/jpeg,general,train,curated\train\5291691.png
5284436,popopoka,88d115e63601e982efc671c4523bd8e6,14226772104113580442,4096.0,2854.0,image/jpeg,general,train,curated\train\5284436.png
5349188,uroko_(mnr),1481ce1290a1c8dfc0e28e4ea73c64bb,12926681764756033432,1684.0,1920.0,image/png,general,train,curated\train\5349188.png
5349187,uroko_(mnr),b50406f2eb1d6e4f3dc6aeb57d3648e0,12916480520569540572,1684.0,1920.0,image/png,general,train,curated\train\5349187.png
5349186,uroko_(mnr),d3f3060a395fc3c990d7b465e4d6121a,12984945611676814390,1684.0,1920.0,image/png,general,train,curated\train\5349186.png
5342683,harukaze_unipo,8e41b6beb17651883797535c79a4ea40,17133045614579104097,707.0,1000.0,image/png,general,train,curated\train\5342683.png
5307885,shou_illust,8ef0e2b5b56dba429e9307e32eb65d61,17214026146683295966,1400.0,2278.0,image/jpeg,general,train,curated\train\5307885.png
5331976,sora_(sora1019),18e6188214884060c5841c168f43130d,13534334398810472745,1866.0,1530.0,image/jpeg,general,train,curated\train\5331976.png
5331974,sora_(sora1019),441aa125215c160e6bcb23e6e014374f,13604991281678191042,3276.0,2324.0,image/jpeg,general,train,curated\train\5331974.png
5331972,sora_(sora1019),6e9e8447a4cc6826b8882d5c7e017efe,17047874334476038200,2480.0,1748.0,image/jpeg,general,train,curated\train\5331972.png
5350609,teshibe_xxx,21b684283c526965d6cbe90b463a6791,14329272961194596480,1936.0,1372.0,image/jpeg,general,train,curated\train\5350609.png
5323885,paragasu_(parags112),751dafbac6465b62cce8b168e91b61a0,12670254543317977253,1500.0,1975.0,image/jpeg,general,train,curated\train\5323885.png
5319650,paragasu_(parags112),50bed37ba054f9f79279a12e108d4596,18185715838123418581,820.0,993.0,image/jpeg,general,train,curated\train\5319650.png
5307755,paragasu_(parags112),5e418de1ac251df4fe917373124a4163,13611049499946099483,974.0,997.0,image/jpeg,general,train,curated\train\5307755.png
5271981,paragasu_(parags112),4f63df101c27442613e748862f2a8252,13721226184270342502,1664.0,2686.0,image/png,general,train,curated\train\5271981.png
5301171,aroze,6d446bd4e3e2347e7630b492c2d54c8d,15823091019106952504,1576.0,1304.0,image/jpeg,general,train,curated\train\5301171.png
5300725,aroze,19fd683cec7307f0c118f3119ec6c0e2,11707627190938588102,1181.0,1181.0,image/jpeg,general,train,curated\train\5300725.png
5296850,aroze,37755bfed0e297e2d8724b84e28a23ae,17242511354265684166,1771.0,1771.0,image/jpeg,general,train,curated\train\5296850.png
5296797,aroze,a805bd5d0bf759d9a5f7ccdc6f18a13a,12401721454065013427,787.0,787.0,image/jpeg,general,train,curated\train\5296797.png
5295984,aroze,ee6e5bec0008b9e3a3011325e19992c5,16261819342397007757,1299.0,1102.0,image/jpeg,general,train,curated\train\5295984.png
5295313,aroze,1d66f4820a64afdb6074c6a8484fc98a,13179485656385201974,1181.0,1181.0,image/jpeg,general,train,curated\train\5295313.png
5295159,aroze,ed77274647d4f29bacd1e45af38f998f,10093614160461744124,1181.0,944.0,image/jpeg,general,train,curated\train\5295159.png
5294798,aroze,64d1704db2a7d9f309024a1ef1350432,9732143275372167520,1944.0,1888.0,image/jpeg,general,train,curated\train\5294798.png
5294706,aroze,59a1fb0a3f25200523d6d43f3fa1909c,18333170788314756040,756.0,750.0,image/jpeg,general,train,curated\train\5294706.png
5286567,aroze,7340465d2c57218fff3493c534655e5d,17984499287129009482,1181.0,1181.0,image/jpeg,general,train,curated\train\5286567.png
5286436,aroze,c39872493f3db9fe9b10fd3fc3b96984,18194687514910315147,1724.0,1384.0,image/jpeg,general,train,curated\train\5286436.png
5285341,aroze,4c60761ac73031850e37a25e7980a158,13483667989354234084,1483.0,1161.0,image/jpeg,general,train,curated\train\5285341.png
5285147,aroze,052a16aa0d94f0d21f389af35a91ad88,16944112839476537901,1181.0,1181.0,image/jpeg,general,train,curated\train\5285147.png
5284921,aroze,60273d70da6e13ad30c94c777d33c47a,13751783952985247959,1181.0,1772.0,image/jpeg,general,train,curated\train\5284921.png
5281293,aroze,d45f4666f96ac12ebc21758120816cc5,12695567302178534797,1635.0,1542.0,image/jpeg,general,train,curated\train\5281293.png
5271480,aroze,e4e310c60ca1f2e5ae3c2fd5e2e854c3,16903858323125412998,787.0,787.0,image/jpeg,general,train,curated\train\5271480.png
5269766,aroze,8b883f77b8f476be6f698370f91ea1bb,12076655145141246565,1181.0,1181.0,image/jpeg,general,train,curated\train\5269766.png
5266641,aroze,4d619df1ef7aeb9dbc0cecbb6966dd52,13868055698850014105,2149.0,2370.0,image/jpeg,general,train,curated\train\5266641.png
5265341,aroze,db1c44c54492d8764eeba1748bdbfcb8,14720186449087387236,1748.0,1181.0,image/jpeg,general,train,curated\train\5265341.png
5264703,aroze,2531058cd0348ecdda2476d1588be363,13513078841101159519,1748.0,1181.0,image/jpeg,general,train,curated\train\5264703.png
5264417,aroze,7b85f4fc4028e0da3760956cf27a654f,10312746066813143736,2149.0,3035.0,image/jpeg,general,train,curated\train\5264417.png
5263402,aroze,125954f6e66392cacc87bd01db27ca4d,13443757035781785196,1506.0,1504.0,image/jpeg,general,train,curated\train\5263402.png
5263083,aroze,5271cabdc8f55429e7f06d10e85c1b4c,16863572915079583849,1836.0,1456.0,image/jpeg,general,train,curated\train\5263083.png
5262939,aroze,a1bd88e34e31daf849b74ce4dd09355c,12229761740561106028,1181.0,1181.0,image/jpeg,general,train,curated\train\5262939.png
5240778,aroze,7f058d1afd2ba13ccefec7ac8ce9d663,12514747157447761700,2896.0,4096.0,image/jpeg,general,train,curated\train\5240778.png
5242161,annko,905a82327895aaa58b069275b335092e,13524521113353458362,960.0,960.0,image/jpeg,general,train,curated\train\5242161.png
5357104,non0v0_aph,9c122b4f66d779799cb685f52a47a0b2,13741684485165011347,1536.0,2048.0,image/jpeg,general,train,curated\train\5357104.png
5355251,non0v0_aph,e0040735bd726a32159ec1ffbd8b2337,18062922315478438294,1536.0,2048.0,image/jpeg,general,train,curated\train\5355251.png
5303518,monomono,70cc6f37376450997e4fee55b96b31fe,16530402810141775977,3334.0,4783.0,image/png,general,train,curated\train\5303518.png
5303512,monomono,80ff5b913f763d15e0a84da77f9db5ca,18071127093346977244,3541.0,5015.0,image/jpeg,general,train,curated\train\5303512.png
5337665,mimi_n,2ae905eedf5ce7a0bc04bad3bff8e630,15260882424851205370,1670.0,1684.0,image/jpeg,general,train,curated\train\5337665.png
5260911,mimi_n,65fba2fb382103a16e2cd3069e881576,11010231478003055070,1000.0,1000.0,image/jpeg,general,train,curated\train\5260911.png
5279932,shimekake,64d119db9c5769c1f6b4e9de268a1925,16685162303326610368,1448.0,2048.0,image/jpeg,general,train,curated\train\5279932.png
5255474,shimekake,a4314d2652d885cb6049e6b524286ce9,9339163196465132601,2048.0,1448.0,image/jpeg,general,train,curated\train\5255474.png
5314301,gurihiru,331a56d57774d0c16fa574ead2a882a6,13379797311137898594,1000.0,1000.0,image/jpeg,general,train,curated\train\5314301.png
5274440,31ulkubo,dd528e333a64f929c1aadddb934eb522,13404829552788192083,1097.0,1411.0,image/jpeg,general,train,curated\train\5274440.png
5336376,kopaka_(karda_nui),cc6cb65ac32e28c4473b2b6f24b3111d,17973525889480319682,2591.0,3624.0,image/png,general,train,curated\train\5336376.png
5317399,kopaka_(karda_nui),a21bbdd06ba55476ed99aac5d40740f1,12421737622126376580,2591.0,3624.0,image/png,general,train,curated\train\5317399.png
5317398,kopaka_(karda_nui),2336a5bffb021989262cf65a6a21ba97,13610653916042856092,3624.0,2591.0,image/png,general,train,curated\train\5317398.png
5259439,kopaka_(karda_nui),11739e3a7d8fd411166d12e8d4d05eb0,17036784056849846400,2591.0,3624.0,image/png,general,train,curated\train\5259439.png
5255012,kopaka_(karda_nui),680145064b3a2d46556132c0346ce848,17451597396411243151,2591.0,3624.0,image/png,general,train,curated\train\5255012.png
5245201,sakuya_tsuitachi,398aa3ead7d9c1d06bea8c59c23c2103,12453333364075453004,4789.0,5000.0,image/jpeg,general,train,curated\train\5245201.png
5351889,ningen_mame,73bea59cc38d6506a98f78f815ffd3f1,17985470676844572210,939.0,1800.0,image/png,general,train,curated\train\5351889.png
5335690,ningen_mame,5395db71404fe8b73093b398acc48530,13379265791269822650,3200.0,1800.0,image/png,general,train,curated\train\5335690.png
5326665,ningen_mame,ae081d4eb9c6e2e1bf25ff357d7c5f72,12309516195908535395,931.0,1800.0,image/png,general,train,curated\train\5326665.png
5321339,ningen_mame,722893c4f2cceac71d488d637821b812,15697704904286366796,942.0,1800.0,image/png,general,train,curated\train\5321339.png
5319161,ningen_mame,8d208e34f9d1c3a28f10721a07be736f,12324308593381557098,928.0,1800.0,image/png,general,train,curated\train\5319161.png
5303396,ningen_mame,3e5b6d69357af54615c30b32c4e73ba1,13729174613306208404,1180.0,1800.0,image/png,general,train,curated\train\5303396.png
5298654,ningen_mame,61c1f739b29aee1c686913e0f1a7e8a7,14301215144705541902,907.0,1800.0,image/png,general,train,curated\train\5298654.png
5298402,ningen_mame,6fb0d60e3dc2842026a28f23abe7d08c,17422830920772455322,1800.0,1139.0,image/png,general,train,curated\train\5298402.png
5297521,ningen_mame,390dfa5ddb35cbd3f521b52412d05bfa,14630946523615292265,1139.0,1800.0,image/jpeg,general,train,curated\train\5297521.png
5296706,ningen_mame,62b0816b2c4d7b062f38577d82288a18,12920421846399344741,947.0,1800.0,image/png,general,train,curated\train\5296706.png
